title,detail_url,timeShow,platformName
(县区)新交GCZB-2020-0229-1的招标文件,http://www.ggzy.gov.cn/information/html/a/410000/0105/202004/28/0041d1617a5d78884acbbf81a83adf0d69ef.shtml,2020-04-28,新乡市公共资源交易中心
(县区)新交GCZB-2020-0229-2的招标文件,http://www.ggzy.gov.cn/information/html/a/410000/0105/202004/28/004146303677bb054f65a10ebea2040cd555.shtml,2020-04-28,新乡市公共资源交易中心
(县区)新交GCZB-2020-0229-3的招标文件,http://www.ggzy.gov.cn/information/html/a/410000/0105/202004/28/0041075cdce4d56d4ec2aed25caca9356db9.shtml,2020-04-28,新乡市公共资源交易中心
泌阳县红河（石门水库至袁庄段）治理工程施工一标段、监理标段、施工二标段,http://www.ggzy.gov.cn/information/html/a/410000/0101/202004/28/00410d7000fa0699438e8a3178d98adde9c4.shtml,2020-04-28,驻马店市公共资源交易中心
PSC-7项目监理（第二次）,http://www.ggzy.gov.cn/information/html/a/510000/0101/202004/28/0051b0341b0ded1a42889fc945774d63d81c.shtml,2020-04-28,
原阳县路寨乡许寨中心小学等七所学校工程项目1标段、2标段、3标段,http://www.ggzy.gov.cn/information/html/a/410000/0101/202004/28/0041337249f3888e4a25a6fec9f99ff66b37.shtml,2020-04-28,新乡市公共资源交易中心
高密市城北水库2020年度维修养护项目成交公告,http://www.ggzy.gov.cn/information/html/a/370000/0202/202004/28/003720b94a39b4c242f6917130333d6ffed6.shtml,2020-04-28,潍坊市公共资源电子交易系统
菏泽市牡丹区市气象局空气监测站点搬迁建设工程,http://www.ggzy.gov.cn/information/html/a/370000/0101/202004/28/0037b7794474bb104cdcb1b62270ac06a9ed.shtml,2020-04-28,新点（菏泽）电子交易平台
淮安市文庙三期安置小区施工监理项目（二次）招标\澄清文件,http://www.ggzy.gov.cn/information/html/a/320000/0105/202004/28/00328dd36843bb9f456da4a21d6c6e33b75e.shtml,2020-04-28,淮安市建设工程网上招投标系统
元氏县2020年度地下水超采综合治理农村生活水源置换项目施工,http://www.ggzy.gov.cn/information/html/a/130000/0102/202004/28/0013e5cd2976b4604cd186b6a87bd55e8216.shtml,2020-04-28,
2020年市区行人过街天桥施工工程,http://www.ggzy.gov.cn/information/html/a/370000/0104/202004/28/00377b61601c6cfa4c0a86b5e5fa2fc7e53a.shtml,2020-04-28,烟台市公共资源交易系统
南通市通州区平潮镇长江森林生态屏障绿化工程施工一标段招标文件,http://www.ggzy.gov.cn/information/html/a/320000/0105/202004/28/0032fc3c4a72286a41909f086fecc897e81e.shtml,2020-04-28,南通市电子交易平台
大华船厂改造工程,http://www.ggzy.gov.cn/information/html/a/320000/0101/202004/28/003252eff204bdc440db93d2b011956e2d60.shtml,2020-04-28,苏州市公共资源交易平台
南通市通州区平潮镇长江森林生态屏障绿化工程资格后审公告,http://www.ggzy.gov.cn/information/html/a/320000/0101/202004/28/00324acb0fd4c0864559945540a8e4600a68.shtml,2020-04-28,南通市电子交易平台
恩施州普通公路“建养一体化”利川市01项目包施工监理招标文件,http://www.ggzy.gov.cn/information/html/a/420000/0105/202004/28/00426cac036317d1484598336122019852f7.shtml,2020-04-28,恩施州电子交易平台
南通市通州区平潮镇长江森林生态屏障绿化工程施工二标段招标文件,http://www.ggzy.gov.cn/information/html/a/320000/0105/202004/28/0032935bcda0f7b04bd0948e31a5c4691467.shtml,2020-04-28,南通市电子交易平台
南通市通州区平潮镇长江森林生态屏障绿化工程资格后审公告,http://www.ggzy.gov.cn/information/html/a/320000/0101/202004/28/00323ef81dde593842afb6921b9c68179d33.shtml,2020-04-28,南通市电子交易平台
大沥镇白沙社区老旧供水管网改造工程（不含水表组、井盖）中标结果公告,http://www.ggzy.gov.cn/information/html/a/440000/0104/202004/28/004405081187a4074dbfb5c4ee85c5322eee.shtml,2020-04-28,佛山市公共资源交易一体化服务平台
平泉市卫生监督所业务用车采购项目（三次）&nbsp;&nbsp;&nbsp;&nbsp;变更公告,http://www.ggzy.gov.cn/information/html/a/130000/0204/202004/28/0013eb9aaaecc2f74b75bbf561a2b63c58e8.shtml,2020-04-28,
监理开标记录,http://www.ggzy.gov.cn/information/html/a/320000/0102/202004/28/0032ed7f29aa428f491cad0eca096d2bace9.shtml,2020-04-28,南京市国有产权交易系统
景观绿化提升及综合整治工程开标记录,http://www.ggzy.gov.cn/information/html/a/320000/0102/202004/28/00327ff76a759d56497db80910f68c87ddb3.shtml,2020-04-28,南京市国有产权交易系统
吴地(G)[2020]-11号,http://www.ggzy.gov.cn/information/html/a/640000/0302/202004/28/006435b3236fc9cd4f5bb2b49e8f7f0bf84e.shtml,2020-04-28,宁夏公共资源交易服务平台
防城区江山镇新基村石角组农村环境综合项目工程（FCZC2020-C2-30012-ZJGJ）成交结果公告,http://www.ggzy.gov.cn/information/html/a/450000/0202/202004/28/0045431274c038e2406f8b9237a6bd0ea396.shtml,2020-04-28,防城港市电子招标投标系统
四川省青神中等职业学校基础能力提升工程&nbsp;项目招标公告,http://www.ggzy.gov.cn/information/html/a/510000/0101/202004/28/005184a39b58e9004cfa9105f8d413b69446.shtml,2020-04-28,全国公共资源交易平台（四川省?眉山市）
龙网竞【2020】029空调机网上竞价采购公告,http://www.ggzy.gov.cn/information/html/a/510000/0201/202004/28/0051d06a196c7c114aa8a1cd0dbd8f5d02b1.shtml,2020-04-28,
E3213010313103928001001的招标文件,http://www.ggzy.gov.cn/information/html/a/320000/0105/202004/28/0032cba2f1b9b5094e4da9b324b70d2cf6c8.shtml,2020-04-28,
龙网竞【2020】028现代办公设备网上竞价采购公告,http://www.ggzy.gov.cn/information/html/a/510000/0201/202004/28/005113c99adda927418db03fd00a9e51c71a.shtml,2020-04-28,
鞍山市千秋墓园有限公司墓碑采购项目,http://www.ggzy.gov.cn/information/html/a/210000/0201/202004/28/002162935d0188724a08a44893adde310d28.shtml,2020-04-28,鞍山市公共资源交易平台
编制《吉林省种植业与养殖业循环发展规划（2020-2025年）》中标公示,http://www.ggzy.gov.cn/information/html/a/220000/0202/202004/28/0022b08aa68452794aaf87d0c801ea40170e.shtml,2020-04-28,吉林省公共资源交易信息网
平遥县宁固镇2020年革命老区项目（镇域内排退水通畅工程）招标控制价,http://www.ggzy.gov.cn/information/html/a/140000/0101/202004/28/00149c72a12683fb42ae830bf49260c552b7.shtml,2020-04-28,
务川自治县农用地分类管理项目技术服务采购公告,http://www.ggzy.gov.cn/information/html/a/520000/0201/202004/28/0052db47009a3cc24605a94b2647eb993e74.shtml,2020-04-28,遵义市公共资源交易中心
重庆医科大学袁家岗校区科技楼1、2号楼及附属设施新建工程设计招标中标候选人公示,http://www.ggzy.gov.cn/information/html/a/500000/0104/202004/28/005044a0210b89684ea09cc232d31cf8e9dd.shtml,2020-04-28,
(浦口分中心)南京文茂种植专业合作社园区基础建设项目景观绿化提升及综合整治工程,http://www.ggzy.gov.cn/information/html/a/320000/0104/202004/28/0032bf3b292eb2a14fbca188df0fbd7b6264.shtml,2020-04-28,南京市国有产权交易系统
西河阙家社区综合体项目10/0.4KV配电工程施工/标段答疑文件（01号）,http://www.ggzy.gov.cn/information/html/a/510000/0101/202004/28/00516b997f01f6724efdad0631a76a100bb0.shtml,2020-04-28,成都市电子交易云平台
YXTP2020003玉溪市退役军人事务局视频接访信息系统建设LED、音响设备采购项目竞争性谈判公告,http://www.ggzy.gov.cn/information/html/a/530000/0201/202004/28/005362ff39814bb24e1a9d0155c8ab73a507.shtml,2020-04-28,玉溪市公共资源交易中心
会宁县中川镇初级中学教师周转宿舍楼及室外附属工程招标公告,http://www.ggzy.gov.cn/information/html/a/620000/0101/202004/28/006213208c0fa44b4b5b81a9d79d18b37fc6.shtml,2020-04-28,白银市公共资源交易电子招投标系统
BSZC2020-J2-210056-SYGS000关于田阳县兴达水库进库道路硬化提升改造建设项目的合同,http://www.ggzy.gov.cn/information/html/a/330000/0203/202004/28/0033c5b1d137985049ce8f5f1522dad54777.shtml,2020-04-28,浙江政府采购云平台
JXZX（S）-2020-D010000000000关于嘉善县自然资源和规划局不动产业务和信息化建设购买公证服务的合同,http://www.ggzy.gov.cn/information/html/a/330000/0203/202004/28/003325f9700fb8004d8fabcf0897b3b1525a.shtml,2020-04-28,嘉兴市公共资源交易中心
GXZC2020-C3-000486-KLZB000关于《广西壮族山歌》资源建设服务采购的合同,http://www.ggzy.gov.cn/information/html/a/330000/0203/202004/28/0033a322271a767c4f9091359195fb2943dc.shtml,2020-04-28,浙江政府采购云平台
义乌副食品市场冷却塔维修项目,http://www.ggzy.gov.cn/information/html/a/330000/9001/202004/28/00330cb327305b0440cabaf5b0e0efa7bfbf.shtml,2020-04-28,金华市公共资源全流程电子交易综合系统
2020年沙门镇巩固国家卫生城镇病媒生物防治项目（重新）&nbsp;招标公告,http://www.ggzy.gov.cn/information/html/a/330000/9001/202004/28/00338ade512494b34c2ab346cc850af1edb6.shtml,2020-04-28,台州市公共资源交易系统
珲春市2020年政策性农业保险经办机构中标公示,http://www.ggzy.gov.cn/information/html/a/220000/0202/202004/28/00224be9af3b9ee94fde946e21a48bbed6e5.shtml,2020-04-28,延边朝鲜族自治州政府采购中心(新)
嘉祥城建春晓南苑、嘉宁小区太阳能采购及安装项目,http://www.ggzy.gov.cn/information/html/a/370000/0105/202004/28/00375f6273db26f04227b2189ad4bb4c4280.shtml,2020-04-28,济宁市公共资源交易服务平台
恩施市七里坪产业园一期--室内配电房设备采购及安装项目,http://www.ggzy.gov.cn/information/html/a/420000/0101/202004/28/00420a2ee9e42ff540c982640548d72f9699.shtml,2020-04-28,恩施州电子交易平台
Z13112120003223012020年肃临路（新屯镇段）绿化改造提升工程结果公告,http://www.ggzy.gov.cn/information/html/a/130000/0202/202004/28/0013b47f4a78536a45ddb53a9b6879d95bed.shtml,2020-04-28,
资阳市市级机关集中办公区第二食堂家具采购,http://www.ggzy.gov.cn/information/html/a/510000/9002/202004/28/0051ad6eba1e1fa849938eb50a50242b1d8c.shtml,2020-04-28,资阳市公共资源电子交易系统
漩门湾湿地公园、观光园机械租赁&nbsp;&nbsp;招标公告,http://www.ggzy.gov.cn/information/html/a/330000/9001/202004/28/00336a877dd0f45f40be80d985b3ed68cca8.shtml,2020-04-28,台州市公共资源交易系统
声屏障施工-开标记录,http://www.ggzy.gov.cn/information/html/a/320000/0102/202004/28/0032dc13d6b8151e453c8db1765e8d1c1cb2.shtml,2020-04-28,南通市电子交易平台
荆门市自然资源和规划局东宝分局松材线虫病疫木清理（,http://www.ggzy.gov.cn/information/html/a/420000/0202/202004/28/00427965304a8f4f49868ec21f2dadb4234a.shtml,2020-04-28,湖北省政府采购网
枝江市总工会2020年度资金定存采购项目&nbsp;招标公告,http://www.ggzy.gov.cn/information/html/a/420000/0201/202004/28/0042373494a987254ddd812b83d79b3e9b80.shtml,2020-04-28,湖北省政府采购网
保康县人民医院心电网络设备采购项目延期公告三次,http://www.ggzy.gov.cn/information/html/a/420000/0204/202004/28/00420a43c2b07a6e44a99e59439259cccb9b.shtml,2020-04-28,湖北省政府采购网
保康县人民医院手术床采购项目延期公告,http://www.ggzy.gov.cn/information/html/a/420000/0204/202004/28/0042ea746c76c0ed47e69763f6c595276a42.shtml,2020-04-28,湖北省政府采购网
2020年度湖北省江汉油田公安局团体人身意外伤害保,http://www.ggzy.gov.cn/information/html/a/420000/0202/202004/28/00428080728080224fedb36df429bd403269.shtml,2020-04-28,湖北省政府采购网
湖北省汉江河道管理局潜江汉江管理分局水利工程运行维,http://www.ggzy.gov.cn/information/html/a/420000/0202/202004/28/004208676e4471254a2ebbc7a509d3d7c515.shtml,2020-04-28,湖北省政府采购网
孝昌县花园镇初级中学改扩建运动场成交结果公示,http://www.ggzy.gov.cn/information/html/a/420000/0202/202004/28/0042640a399585df4272b22289e6d2da45dc.shtml,2020-04-28,湖北省政府采购网
襄阳市高新区预算单位财务会计核算服务平台建设项目中,http://www.ggzy.gov.cn/information/html/a/420000/0202/202004/28/0042d52a2b531b9a4666902385ed62dc559f.shtml,2020-04-28,湖北省政府采购网
钟祥市蔬菜作物病虫防控项目成交结果公告,http://www.ggzy.gov.cn/information/html/a/420000/0202/202004/28/0042b3560dd1b9e944deabf4b556d821b79a.shtml,2020-04-28,湖北省政府采购网
德政园香谢里绿化带改造项目更正公告,http://www.ggzy.gov.cn/information/html/a/420000/0204/202004/28/00423a52d92e857e4c6284ca6eecf9d5893d.shtml,2020-04-28,湖北省政府采购网
湖北省省级政府采购项目招标公告（2020-2021,http://www.ggzy.gov.cn/information/html/a/420000/0201/202004/28/004226437cdb66db465181657138278e6cc2.shtml,2020-04-28,湖北省政府采购网
阳日镇南河流域治理武山湖磅站搬迁改造工程成交结果公,http://www.ggzy.gov.cn/information/html/a/420000/0202/202004/28/00427db0179fcef54e99947693ba2b51313f.shtml,2020-04-28,湖北省政府采购网
高采竞﹝2020﹞2号四川高县经济开发区管理委员会办公设备采购项目公告,http://www.ggzy.gov.cn/information/html/a/510000/0201/202004/28/0051e0d2516de789479f95de9c950c5d29d6.shtml,2020-04-28,
亚洲开发银行贷款农业综合开发长江绿色生态廊道项目采,http://www.ggzy.gov.cn/information/html/a/420000/0204/202004/28/0042cbfdebcadb94457183248be36e38cf35.shtml,2020-04-28,湖北省政府采购网
[终止公告]亚洲开发银行贷款农业综合开发长江绿色生态廊道项目社,http://www.ggzy.gov.cn/information/html/a/420000/0204/202004/28/0042b7660c251d494e609623d7023719610e.shtml,2020-04-28,湖北省政府采购网
宣咸高速公路红线内电力迁改工程勘察设计采购项目评标,http://www.ggzy.gov.cn/information/html/a/420000/0202/202004/28/0042a8a39d97824244218e8601d8c95caac2.shtml,2020-04-28,湖北省政府采购网
亚洲开发银行贷款农业综合开发长江绿色生态廊道项目设,http://www.ggzy.gov.cn/information/html/a/420000/0204/202004/28/0042330cb6f8ab754c97a99e9350bc25724d.shtml,2020-04-28,湖北省政府采购网
湖北民族大学附属民大医院检验中心改造项目（含检验科,http://www.ggzy.gov.cn/information/html/a/420000/0201/202004/28/0042eff26e81b14343d49a65640546740bb8.shtml,2020-04-28,湖北省政府采购网
丹江口市地质灾害监测服务及设备,http://www.ggzy.gov.cn/information/html/a/420000/0202/202004/28/0042411fa8fe709742b9b2af9e3be222ee05.shtml,2020-04-28,湖北省政府采购网
省道229下古村公路驿站工程中标公示,http://www.ggzy.gov.cn/information/html/a/370000/0202/202004/28/0037cc74bdd272be46fbb66e70158391763d.shtml,2020-04-28,临沂市公共资源电子交易系统
区人大、政协机关办公大楼维修项目（第2次）,http://www.ggzy.gov.cn/information/html/a/420000/0202/202004/28/00425ca9ad189a1343e1bfd869d4e41a0228.shtml,2020-04-28,湖北省政府采购网
随县人民法院物业管理服务项目中标公告,http://www.ggzy.gov.cn/information/html/a/420000/0202/202004/28/0042fa71fb7a7b6c4399b194f47940f2abd9.shtml,2020-04-28,湖北省政府采购网
老年大学信息化改造采购设备项目成交结果公告,http://www.ggzy.gov.cn/information/html/a/420000/0202/202004/28/004285ee7646c36e4fbb81362da36966f617.shtml,2020-04-28,湖北省政府采购网
云梦县隔蒲潭镇刘塘村党员群众服务中心新建项目澄清公,http://www.ggzy.gov.cn/information/html/a/420000/0204/202004/28/0042f65bd45dee444b8a84659eafb8b719bb.shtml,2020-04-28,湖北省政府采购网
保康县城关镇实验小学与中医院不稳定斜坡治理工程勘察,http://www.ggzy.gov.cn/information/html/a/420000/0202/202004/28/0042c29ccb86be3f4d3c935cff043c2aea28.shtml,2020-04-28,湖北省政府采购网
“爱满万家”建档立卡重度残疾人家庭无障碍改造第三方,http://www.ggzy.gov.cn/information/html/a/420000/0202/202004/28/0042cee52b933944497795042c563a054f2d.shtml,2020-04-28,湖北省政府采购网
汉川市麻河镇2020年度中省扶贫建设工程项目（胡郑,http://www.ggzy.gov.cn/information/html/a/420000/0201/202004/28/00427ce3c949d2e140188bf1efd29e6b655f.shtml,2020-04-28,湖北省政府采购网
张家口市崇礼区恒泰文苑北区项目,http://www.ggzy.gov.cn/information/html/a/130000/0105/202004/28/00134be1a97ecad34913a0e249175f1ad425.shtml,2020-04-28,
[终止公告]神农架林区木鱼林场办公设备采购项目终止公告(二次),http://www.ggzy.gov.cn/information/html/a/420000/0204/202004/28/0042b06b8b23f39c4cb59407c9badab2a7a2.shtml,2020-04-28,湖北省政府采购网
区妇幼骨密度仪采购,http://www.ggzy.gov.cn/information/html/a/420000/0202/202004/28/0042090d8f81abd44e19a8533f3fb0e4b9f5.shtml,2020-04-28,湖北省政府采购网
彭阳县孟塬椿树岔至城阳杨坪公路建设项目施工监理及中心试验室招标变更公告(三次),http://www.ggzy.gov.cn/information/html/a/640000/0101/202004/28/0064f738ebcd3b0e40b9ac41511d651b8608.shtml,2020-04-28,宁夏公共资源交易服务平台
嘉祥城建春晓南苑、嘉宁小区太阳能采购及安装项目招标公告,http://www.ggzy.gov.cn/information/html/a/370000/0101/202004/28/00378270d095311a4e16825580b0cbc6c744.shtml,2020-04-28,济宁市公共资源交易服务平台
清镇市综合行政执法局采购非洲猪瘟餐厨垃圾卡点值守人员服务项目（二次招标）,http://www.ggzy.gov.cn/information/html/a/520000/0201/202004/28/005229c319be6e4340d7b889a50776a7fbd0.shtml,2020-04-28,贵阳市公共资源交易中心
道真仡佬族苗族自治县第三初级中学建设项目澄清文件,http://www.ggzy.gov.cn/information/html/a/520000/0105/202004/28/0052cb950427833c4d81b86405de276943c7.shtml,2020-04-28,遵义市公共资源交易中心
广德市自然资源和规划局电子政务建设项目,http://www.ggzy.gov.cn/information/html/a/340000/0203/202004/28/0034014898e90a1846edb852d98b1ec7da65.shtml,2020-04-28,宣城市公共资源交易平台电子交易系统
六安市儿童医院室内装饰医疗护墙板采购第1包,http://www.ggzy.gov.cn/information/html/a/340000/0203/202004/28/0034a704ecba6462440bb1059c515cbf17f6.shtml,2020-04-28,六安市公共资源交易平台电子交易系统
六安市儿童医院室内装饰医疗护墙板采购第2包,http://www.ggzy.gov.cn/information/html/a/340000/0203/202004/28/00347b2ff75a5f164a1da823a86b7a01e846.shtml,2020-04-28,六安市公共资源交易平台电子交易系统
萧县师范学校教学质量提升采购项目（三包）,http://www.ggzy.gov.cn/information/html/a/340000/0203/202004/28/003489445a6cd2514c7cb837194725646cfc.shtml,2020-04-28,
眉山市中医医院眉山市中医医院PACS系统数据中心升级采购公告,http://www.ggzy.gov.cn/information/html/a/510000/0201/202004/28/005101df416dc3af4e7aaa91317ea8aea309.shtml,2020-04-28,全国公共资源交易平台（四川省?眉山市）
盖州市碧流河（宋堡桥—蒋屯桥段）河道治理工程监理项目采购公告,http://www.ggzy.gov.cn/information/html/a/210000/0201/202004/28/002188a3fa6abc9647d98955ecf3ef485425.shtml,2020-04-28,营口市公共资源交易平台
盖州市碧流河（东风村—半拉庙段）河道治理工程监理项目采购公告,http://www.ggzy.gov.cn/information/html/a/210000/0201/202004/28/00214d6baee679864aeb9ff7999a6b53c055.shtml,2020-04-28,营口市公共资源交易平台
广德市文化和旅游局乡镇文化信息共享显示安装工程结果公示,http://www.ggzy.gov.cn/information/html/a/340000/9002/202004/28/0034f6ad3d219eb7430c8696c71277540076.shtml,2020-04-28,宣城市公共资源交易平台电子交易系统
卫健中心灭杀蚊虫药及鼠药采购项目项目中标结果公告,http://www.ggzy.gov.cn/information/html/a/210000/0202/202004/28/0021ecd3b5d4cff84100880e89aaf79fe7b8.shtml,2020-04-28,营口市公共资源交易平台
六安市人民路小学东校区设备采购项目,http://www.ggzy.gov.cn/information/html/a/340000/0201/202004/28/0034fafe0cc566d242e094ba2f110344385c.shtml,2020-04-28,六安市公共资源交易平台电子交易系统
泗县班班通设备采购项目SXCG2020176A,http://www.ggzy.gov.cn/information/html/a/340000/0201/202004/28/0034e53fbffdcd2249bdb5e27c6423a17667.shtml,2020-04-28,
六安市人民路小学东校区设备采购项目,http://www.ggzy.gov.cn/information/html/a/340000/0201/202004/28/00348af582496ebb498782f0ef124783e61a.shtml,2020-04-28,六安市公共资源交易平台电子交易系统
【招标公告】能力建设仪器(水质监测类)一标包招标公告,http://www.ggzy.gov.cn/information/html/a/340000/0201/202004/28/00346ddc1bb0e88b45b7996cc4a8aa3655ba.shtml,2020-04-28,滁州市公共资源交易平台电子交易系统
涡阳县丹城镇红旗、徐楼和丹城居委会高标准农田建设项目道路及配套工程（标段编号：2019GYGN0203）招标公告,http://www.ggzy.gov.cn/information/html/a/340000/0201/202004/28/003429ea0a37ec044bcb9e44a91ad67d2a71.shtml,2020-04-28,亳州市公共资源交易平台电子交易系统
六安市人民路小学东校区设备采购项目,http://www.ggzy.gov.cn/information/html/a/340000/0201/202004/28/003427a38d14d1d04a7b9bd25a7b3f5305ca.shtml,2020-04-28,六安市公共资源交易平台电子交易系统
路灯维修电缆供货合同,http://www.ggzy.gov.cn/information/html/a/320000/0203/202004/28/003239431092d91e4fb6bb44b71c179f0203.shtml,2020-04-28,南通市电子交易平台
加强建设Y数据库建设项目中标公告,http://www.ggzy.gov.cn/information/html/a/370000/0202/202004/28/0037a1497632af9542cdab6a8a3d6eec2db8.shtml,2020-04-28,德州市公共资源交易系统
金寨县人民医院（新区）园林景观设计项目中标结果公告,http://www.ggzy.gov.cn/information/html/a/340000/0104/202004/28/0034e3d9e9883ff447dd8095e0c58145b8d2.shtml,2020-04-28,六安市公共资源交易平台电子交易系统
荣昌区2020年矿产资源采矿权实地核查及月度巡查工作(20C00232)采购公告,http://www.ggzy.gov.cn/information/html/a/500000/0201/202004/28/00504e882bd6b71c42e380d3e904ea2eb0ff.shtml,2020-04-28,重庆市公共资源交易服务平台
南雄市森林城市创建项目（城区至珠玑景区）工程中标结果公告,http://www.ggzy.gov.cn/information/html/a/440000/0104/202004/28/0044913d7b84957047a498bf9f68f42d3be6.shtml,2020-04-28,韶关市公共资源交易服务平台
南通市照明管理处路灯主材（西站大道和西站枢纽）项目(包一）、（包二）,http://www.ggzy.gov.cn/information/html/a/320000/0201/202004/28/00328d4724e90aab466189acc00a7fd26f5c.shtml,2020-04-28,南通市电子交易平台
四川省仪陇中学校新政分校智能化设施设备采购项目公开招标采购公告更正公告,http://www.ggzy.gov.cn/information/html/a/510000/0204/202004/28/0051cb6bd6d9c07346369f7e7794a53ee5b7.shtml,2020-04-28,
南雄市梅岭古驿道周边区域生态保护修复工程（顺发、泰源、农工商、蕉坑等四个石场矿山地质环境恢复治理）勘查设计、施工总承包中标结果公告,http://www.ggzy.gov.cn/information/html/a/440000/0104/202004/28/00445d567cd28c6c4086b9bed6d0638af227.shtml,2020-04-28,韶关市公共资源交易服务平台
H4200004366000591001的澄清文件,http://www.ggzy.gov.cn/information/html/a/150000/0105/202004/28/00158f070f8c18be4f91a19c89eaf612e26c.shtml,2020-04-28,通辽市公共资源电子交易系统
宿迁市宿豫区玉泉山路小学普通教室空调采购及安装项目采购公告,http://www.ggzy.gov.cn/information/html/a/320000/0201/202004/28/0032a1891e3c09d047ff93002f7e0b2c5076.shtml,2020-04-28,
普通高中信息化攻坚采购项目竞争性谈判公告,http://www.ggzy.gov.cn/information/html/a/360000/0201/202004/28/00365d944ddaabdd4a71aa68cf59b0c43f24.shtml,2020-04-28,抚州市公共资源交易中心
南雄市红砂岭综合治理工程（水土保持工程项目）设计、施工总承包中标结果公告,http://www.ggzy.gov.cn/information/html/a/440000/0104/202004/28/00446254cf9ccc4749e1abff11e25512703e.shtml,2020-04-28,韶关市公共资源交易服务平台
江西省百巨招标咨询有限公司关于江西省“赣政通”移动办公平台建设项目等监理项目（采购编号：JXBJ20121302803）竞争性谈判采购公告,http://www.ggzy.gov.cn/information/html/a/360000/0201/202004/28/0036dd2a864c3eb646e3aeb3c40a5c4eb8e2.shtml,2020-04-28,南昌市公共资源交易中心
南雄市红砂岭综合治理工程（土地综合整治项目）勘测设计、施工总承包中标结果公告,http://www.ggzy.gov.cn/information/html/a/440000/0104/202004/28/0044f372f002e7c546e0bf897ac02f819b65.shtml,2020-04-28,韶关市公共资源交易服务平台
青岛市城阳区上马街道办事处城阳区上马街道郭家庄、辛屯、葛家屯、海东、邱家村庄规划采购项目中标公告,http://www.ggzy.gov.cn/information/html/a/370000/0202/202004/28/0037881edbc2f0ae44cfad918ec5f4ce44ff.shtml,2020-04-28,青岛市公共资源交易 电子交易系统
2020年凤凰河公园东区污水改造工程中标公示,http://www.ggzy.gov.cn/information/html/a/370000/0202/202004/28/00372f2c75050c344d6b8a0e6778ed6ad3d4.shtml,2020-04-28,泰安市公共资源电子交易平台
上饶市信州区信息产业园整体提升项目全过程审计、一审服务,http://www.ggzy.gov.cn/information/html/a/360000/0101/202004/28/0036dc9d1201c57e46acaac8465b91770a14.shtml,2020-04-28,上饶市公共资源交易中心
赣建洪新建招字[2020]第&nbsp;003&nbsp;号的澄清文件,http://www.ggzy.gov.cn/information/html/a/360000/0105/202004/28/003639e0330e5e2b46069612150addf83dad.shtml,2020-04-28,南昌市公共资源交易中心
恩施州中心医院公共卫生临床中心施工图设计项目招标文件,http://www.ggzy.gov.cn/information/html/a/420000/0105/202004/28/00427fbbeac00e784c7dbf546c8bab299c5c.shtml,2020-04-28,恩施州电子交易平台
重庆白俄罗斯风情小镇项目监理延期通知,http://www.ggzy.gov.cn/information/html/a/500000/0105/202004/28/00508fb06e5dfe694445b285b91106f41309.shtml,2020-04-28,重庆市渝北区公共资源交易网
望谟县郊纳镇村庄环境整治项目路灯二次,http://www.ggzy.gov.cn/information/html/a/520000/0201/202004/28/00522d68185669da4e6bbac62780b3493a2f.shtml,2020-04-28,黔西南州公共资源交易中心
惠州市国有梁化林场2019年森林生态综合示范园建设项目招标公告,http://www.ggzy.gov.cn/information/html/a/440000/0105/202004/28/004491ca621d84874e1793d7e011dc70fb0d.shtml,2020-04-28,惠州市公共资源交易中心
辛集市住房和城乡建设局2020年街路绿化补植提升—绿化增彩提升工程项目竞争性磋商公告,http://www.ggzy.gov.cn/information/html/a/130000/0201/202004/28/0013cfa6f4824209491d850029ec59a9d18a.shtml,2020-04-28,辛集市公共资源电子交易平台
入省煤质检查站抽检设备采购(二次)更正公告,http://www.ggzy.gov.cn/information/html/a/130000/0204/202004/28/0013b101c2e261724c47a91e0efdcff36eb7.shtml,2020-04-28,
吉林省卫生健康委员会（本级）2020年度国家基本药物临床合理使用网络培训国家基本药物临床合理使用网络培训,http://www.ggzy.gov.cn/information/html/a/220000/0201/202004/28/002227c6a5ebbd064b73820d41d958bfadcb.shtml,2020-04-28,吉林省公共资源交易信息网
2020年草花采购、栽植结果公示,http://www.ggzy.gov.cn/information/html/a/360000/0202/202004/28/003693599e73721844d7aaccb135dfee48c6.shtml,2020-04-28,吉安市公共资源交易中心
同煤大唐塔山煤矿有限公司塔山矿环评项目招标二次变更公告,http://www.ggzy.gov.cn/information/html/a/140000/0101/202004/28/001418b09ef80d7e447abf260b2b7c75ae99.shtml,2020-04-28,
高安市政府采购中心关于江西省高安市信息中心高安市新办公大楼新增两套视频会议系统采购项目第二次（项目编号：高安中心-GA2020-014A）竞争性谈判采购成交结果公告,http://www.ggzy.gov.cn/information/html/a/360000/0202/202004/28/0036e265eaa5af8e453fbeea6e805e6c74a7.shtml,2020-04-28,宜春市公共资源交易中心
湖北民族大学校区道路建设以及教学场地和学生宿舍维修改造项目博爱片区3-4栋学生宿舍改造标段招标文件,http://www.ggzy.gov.cn/information/html/a/420000/0105/202004/28/0042dd2962e56c3d4676bfc71953bdd01faf.shtml,2020-04-28,恩施州电子交易平台
文县教育局2020年农村边远地区中小学温暖工程专项资金取暖设备采购项目文县教育局2020年农村边远地区中小学温暖工程专项资金取暖设备采购项目,http://www.ggzy.gov.cn/information/html/a/620000/0203/202004/28/006216098be8d6114b7399b8a548a3535c61.shtml,2020-04-28,陇南市公共资源交易电子交易系统
